model,upstream_product,upstream_identifier,upstream_long_name,canonical_candidate_name,category,level_type,level,units,temporal_semantics,step_type,step_range_pattern,accumulation_or_interval_window,required_lead_min,required_lead_max,required_lead_cadence,applicable_at_f000,lead_completeness,member_scope,member_completeness,raw_upstream,directly_ingestible,derived,derivation_dependencies,ingestion_constraints,current_repo_support,current_repo_locations,product_usefulness,tier,evidence_type,evidence_reference,confidence,notes
gfs,pgrb2.0p25,SOILL,Liquid Volumetric Soil Moisture,soil_liquid_moisture_0_0_1_m_below_ground,Soil / Land State,depthBelowGround,0-0.1 m below ground,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (566:418460374:d=2026082800:SOILL:0-0.1 m below ground:anl:),HIGH,Volume of unfrozen liquid water per unit total volume of soil
gfs,pgrb2.0p25,SOILL,Liquid Volumetric Soil Moisture,soil_liquid_moisture_0_1_0_4_m_below_ground,Soil / Land State,depthBelowGround,0.1-0.4 m below ground,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (569:419579608:d=2026082800:SOILL:0.1-0.4 m below ground:anl:),HIGH,Volume of unfrozen liquid water per unit total volume of soil
gfs,pgrb2.0p25,SOILL,Liquid Volumetric Soil Moisture,soil_liquid_moisture_0_4_1_m_below_ground,Soil / Land State,depthBelowGround,0.4-1 m below ground,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (572:420831675:d=2026082800:SOILL:0.4-1 m below ground:anl:),HIGH,Volume of unfrozen liquid water per unit total volume of soil
gfs,pgrb2.0p25,SOILL,Liquid Volumetric Soil Moisture,soil_liquid_moisture_1_2_m_below_ground,Soil / Land State,depthBelowGround,1-2 m below ground,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (575:422076525:d=2026082800:SOILL:1-2 m below ground:anl:),HIGH,Volume of unfrozen liquid water per unit total volume of soil
gfs,pgrb2.0p25,SOILW,Volumetric Soil Moisture Content,soil_moisture_0_0_1_m_below_ground,Soil / Land State,depthBelowGround,0-0.1 m below ground,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (565:418105135:d=2026082800:SOILW:0-0.1 m below ground:anl:),HIGH,Volume of water per unit total volume of soil
gfs,pgrb2.0p25,SOILW,Volumetric Soil Moisture Content,soil_moisture_0_1_0_4_m_below_ground,Soil / Land State,depthBelowGround,0.1-0.4 m below ground,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (568:419218274:d=2026082800:SOILW:0.1-0.4 m below ground:anl:),HIGH,Volume of water per unit total volume of soil
gfs,pgrb2.0p25,SOILW,Volumetric Soil Moisture Content,soil_moisture_0_4_1_m_below_ground,Soil / Land State,depthBelowGround,0.4-1 m below ground,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (571:420465647:d=2026082800:SOILW:0.4-1 m below ground:anl:),HIGH,Volume of water per unit total volume of soil
gfs,pgrb2.0p25,SOILW,Volumetric Soil Moisture Content,soil_moisture_1_2_m_below_ground,Soil / Land State,depthBelowGround,1-2 m below ground,fraction,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (574:421720862:d=2026082800:SOILW:1-2 m below ground:anl:),HIGH,Volume of water per unit total volume of soil
gfs,pgrb2.0p25,TSOIL,Soil Temperature,soil_temperature_0_0_1_m_below_ground,Soil / Land State,depthBelowGround,0-0.1 m below ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (564:417692692:d=2026082800:TSOIL:0-0.1 m below ground:anl:),HIGH,Thermodynamic temperature of soil layer
gfs,pgrb2.0p25,TSOIL,Soil Temperature,soil_temperature_0_1_0_4_m_below_ground,Soil / Land State,depthBelowGround,0.1-0.4 m below ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (567:418815502:d=2026082800:TSOIL:0.1-0.4 m below ground:anl:),HIGH,Thermodynamic temperature of soil layer
gfs,pgrb2.0p25,TSOIL,Soil Temperature,soil_temperature_0_4_1_m_below_ground,Soil / Land State,depthBelowGround,0.4-1 m below ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (570:419940851:d=2026082800:TSOIL:0.4-1 m below ground:anl:),HIGH,Thermodynamic temperature of soil layer
gfs,pgrb2.0p25,TSOIL,Soil Temperature,soil_temperature_1_2_m_below_ground,Soil / Land State,depthBelowGround,1-2 m below ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (573:421196347:d=2026082800:TSOIL:1-2 m below ground:anl:),HIGH,Thermodynamic temperature of soil layer
gfs,pgrb2.0p25,LAND,Land-Sea Mask,land_sea_mask,Static / Geographic,surface,surface,"0=sea, 1=land",instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (682:506352446:d=2026082800:LAND:surface:anl:),HIGH,Binary land-sea mask
gfs,pgrb2.0p25,SOTYP,Soil Type,soil_type,Static / Land Surface,surface,surface,code,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (597:432460205:d=2026082800:SOTYP:surface:anl:),HIGH,Zobler soil classification code
gfs,pgrb2.0p25,FRICV,Friction Velocity,friction_velocity,Surface Boundary Layer,surface,surface,m/s,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (595:431159114:d=2026082800:FRICV:surface:anl:),HIGH,Characteristic velocity scale of surface turbulence (u*)
gfs,pgrb2.0p25,UFLX,"Momentum Flux, Zonal",momentum_flux_u,Surface Boundary Layer,surface,surface,N/m^2,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (612:440311654:d=2026082800:UFLX:surface:0-3 hour ave fcst:),HIGH,Surface kinematic stress in zonal direction
gfs,pgrb2.0p25,VFLX,"Momentum Flux, Meridional",momentum_flux_v,Surface Boundary Layer,surface,surface,N/m^2,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (613:440998054:d=2026082800:VFLX:surface:0-3 hour ave fcst:),HIGH,Surface kinematic stress in meridional direction
gfs,pgrb2.0p25,POT,Potential Temperature,potential_temperature_0_995_sigma_level,Thermodynamic,sigma,0.995 sigma level,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (672:499360921:d=2026082800:POT:0.995 sigma level:anl:),HIGH,Temperature air parcel would attain if brought adiabatically to standard pressure
gfs,pgrb2.0p25,TMP,Temperature,temperature_0_995_sigma_level,Thermodynamic,sigma,0.995 sigma level,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (671:498852037:d=2026082800:TMP:0.995 sigma level:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_100_m_above_ground,Thermodynamic,heightAboveGround,100 m above ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (642:472503006:d=2026082800:TMP:100 m above ground:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_1829_m_above_mean_sea_level,Thermodynamic,meanSeaLevel,1829 m above mean sea level,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (645:475346764:d=2026082800:TMP:1829 m above mean sea level:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_2m,Thermodynamic,heightAboveGround,2 m above ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,True,"parser.py, idx_parser.py, cli.py",High,Tier A (Strong Raw Candidate),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (580:423644323:d=2026082800:TMP:2 m above ground:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_2743_m_above_mean_sea_level,Thermodynamic,meanSeaLevel,2743 m above mean sea level,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (648:478324699:d=2026082800:TMP:2743 m above mean sea level:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_30_0_mb_above_ground,Thermodynamic,heightAboveGround,30-0 mb above ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (658:488053876:d=2026082800:TMP:30-0 mb above ground:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_3658_m_above_mean_sea_level,Thermodynamic,meanSeaLevel,3658 m above mean sea level,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (651:481293152:d=2026082800:TMP:3658 m above mean sea level:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_80_m_above_ground,Thermodynamic,heightAboveGround,80 m above ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (637:467613513:d=2026082800:TMP:80 m above ground:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_pv__2e_06_km^2_kg_s_surface,Thermodynamic,surface,PV=-2e-06 (Km^2/kg/s) surface,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (693:512614871:d=2026082800:TMP:PV=-2e-06 (Km^2/kg/s) surface:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_pv_2e_06_km^2_kg_s_surface,Thermodynamic,surface,PV=2e-06 (Km^2/kg/s) surface,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (687:507931615:d=2026082800:TMP:PV=2e-06 (Km^2/kg/s) surface:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_high_cloud_top_level,Thermodynamic,cloudLayer,high cloud top level,K,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (649:467727210:d=2026082800:TMP:high cloud top level:0-3 hour ave fcst:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_low_cloud_top_level,Thermodynamic,cloudLayer,low cloud top level,K,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (647:466012127:d=2026082800:TMP:low cloud top level:0-3 hour ave fcst:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_max_wind,Thermodynamic,maxWind,max wind,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (628:458502240:d=2026082800:TMP:max wind:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_middle_cloud_top_level,Thermodynamic,cloudLayer,middle cloud top level,K,average,average,0-6h resetting (GFS) / 3h-6h alternating (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (648:466925589:d=2026082800:TMP:middle cloud top level:0-3 hour ave fcst:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature,Thermodynamic,surface,surface,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (563:417120066:d=2026082800:TMP:surface:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMP,Temperature,temperature_tropopause,Thermodynamic,tropopause,tropopause,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (619:449154238:d=2026082800:TMP:tropopause:anl:),HIGH,Air temperature at specified vertical level
gfs,pgrb2.0p25,TMAX,Maximum Temperature,temperature_max_2_m_above_ground,Thermodynamic / Extremes,heightAboveGround,2 m above ground,K,maximum,max,0-6h max interval (GFS) / 3h-6h max interval (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Medium,Tier C (Interval / Averaged Semantics),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (586:430107968:d=2026082800:TMAX:2 m above ground:0-3 hour max fcst:),HIGH,Maximum air temperature over forecast interval
gfs,pgrb2.0p25,TMIN,Minimum Temperature,temperature_min_2_m_above_ground,Thermodynamic / Extremes,heightAboveGround,2 m above ground,K,minimum,min,0-6h min interval (GFS) / 3h-6h min interval (GEFS),6h / 3h-6h,0,240,3h,False,"80/81 leads (100% post-analysis, absent at f000 by design)",deterministic (single run),complete (deterministic),True,False,False,None,Requires temporal interval handling or de-accumulation,False,None,Medium,Tier C (Interval / Averaged Semantics),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (587:430606365:d=2026082800:TMIN:2 m above ground:0-3 hour min fcst:),HIGH,Minimum air temperature over forecast interval
gfs,pgrb2.0p25,DPT,Dew Point Temperature,dewpoint_2m,Thermodynamic / Moisture,heightAboveGround,2 m above ground,K,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,High,Tier A (Strong Raw Candidate),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (582:425393216:d=2026082800:DPT:2 m above ground:anl:),HIGH,Temperature to which air must be cooled to become saturated
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_0_33_1_sigma_layer,Thermodynamic / Moisture,sigma,0.33-1 sigma layer,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (667:495848903:d=2026082800:RH:0.33-1 sigma layer:anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_0_44_0_72_sigma_layer,Thermodynamic / Moisture,sigma,0.44-0.72 sigma layer,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (670:498100017:d=2026082800:RH:0.44-0.72 sigma layer:anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_0_44_1_sigma_layer,Thermodynamic / Moisture,sigma,0.44-1 sigma layer,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (668:496589918:d=2026082800:RH:0.44-1 sigma layer:anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_0_72_0_94_sigma_layer,Thermodynamic / Moisture,sigma,0.72-0.94 sigma layer,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (669:497313839:d=2026082800:RH:0.72-0.94 sigma layer:anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_0_995_sigma_level,Thermodynamic / Moisture,sigma,0.995 sigma level,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (673:499863503:d=2026082800:RH:0.995 sigma level:anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_0c_isotherm,Thermodynamic / Moisture,nominal,0C isotherm,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (655:485308292:d=2026082800:RH:0C isotherm:anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_2m,Thermodynamic / Moisture,heightAboveGround,2 m above ground,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,High,Tier A (Strong Raw Candidate),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (583:425924608:d=2026082800:RH:2 m above ground:anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_30_0_mb_above_ground,Thermodynamic / Moisture,heightAboveGround,30-0 mb above ground,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (659:488911683:d=2026082800:RH:30-0 mb above ground:anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_entire_atmosphere_considered_as_a_single_layer,Thermodynamic / Moisture,atmosphere,entire atmosphere (considered as a single layer),%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (606:436999428:d=2026082800:RH:entire atmosphere (considered as a single layer):anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,RH,Relative Humidity,relative_humidity_highest_tropospheric_freezing_level,Thermodynamic / Moisture,nominal,highest tropospheric freezing level,%,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (657:487202312:d=2026082800:RH:highest tropospheric freezing level:anl:),HIGH,Ratio of actual vapor pressure to saturation vapor pressure
gfs,pgrb2.0p25,SPFH,Specific Humidity,specific_humidity_2_m_above_ground,Thermodynamic / Moisture,heightAboveGround,2 m above ground,kg/kg,instant,instant,N/A,N/A,0,240,3h,True,81/81 leads (100% on 3h grid),deterministic (single run),complete (deterministic),True,True,False,None,None,False,None,Low,Tier D (Low Value / Specialized),OBSERVED_EXHAUSTIVE,AWS S3 gfs.20260828/00/atmos/gfs.t00z.pgrb2.0p25.fXXX.idx (581:424158019:d=2026082800:SPFH:2 m above ground:anl:),HIGH,Mass fraction of water vapor in total moist air
